13.02	1.49838	-6.53057
13.025	1.46479	-6.71786
13.03	1.43029	-6.90096
13.035	1.39489	-7.07975
13.04	1.35862	-7.25411
13.045	1.3215	-7.42394
13.05	1.28355	-7.58912
13.055	1.2448	-7.74957
13.06	1.20528	-7.90517
13.065	1.165	-8.05583
13.07	1.12399	-8.20145
13.075	1.08228	-8.34195
13.08	1.03989	-8.47724
13.085	0.996859	-8.60722
13.09	0.9532	-8.73183
13.095	0.908945	-8.85098
13.1	0.864122	-8.9646
13.105	0.818759	-9.07261
13.11	0.772884	-9.17496
13.115	0.726526	-9.27157
13.12	0.679714	-9.36239
13.125	0.632477	-9.44735
13.13	0.584845	-9.52641
13.135	0.536848	-9.59951
13.14	0.488515	-9.66662
13.145	0.439876	-9.72768
13.15	0.390963	-9.78267
13.155	0.341805	-9.83154
13.16	0.292434	-9.87427
13.165	0.24288	-9.91082
13.17	0.193174	-9.94118
13.175	0.143347	-9.96533
13.18	0.0934309	-9.98324
13.185	0.0434563	-9.99492
13.19	-0.00654549	-10.0004
13.195	-0.0565432	-9.99954
13.2	-0.106506	-9.99247
13.205	-0.156401	-9.97916
13.21	-0.206199	-9.95961
13.215	-0.255868	-9.93383
13.22	-0.305378	-9.90185
13.225	-0.354696	-9.86368
13.23	-0.403793	-9.81934
13.235	-0.452637	-9.76886
13.24	-0.501199	-9.71228
13.245	-0.549447	-9.64963
13.25	-0.597351	-9.58095
13.255	-0.644883	-9.50629
13.26	-0.692011	-9.42567
13.265	-0.738707	-9.33917
13.27	-0.784941	-9.24683
13.275	-0.830685	-9.14872
13.28	-0.875909	-9.04488
13.285	-0.920586	-8.93539
13.29	-0.964688	-8.82032
13.295	-1.00819	-8.69973
13.3	-1.05106	-8.57371
13.305	-1.09327	-8.44233
13.31	-1.1348	-8.30567
13.315	-1.17561	-8.16382
13.32	-1.2157	-8.01687
13.325	-1.25502	-7.86491
13.33	-1.29356	-7.70803
13.335	-1.33129	-7.54633
13.34	-1.36819	-7.37992
13.345	-1.40424	-7.2089
13.35	-1.43941	-7.03337
13.355	-1.47367	-6.85344
13.36	-1.50702	-6.66923
13.365	-1.53942	-6.48086
13.37	-1.57087	-6.28843
13.375	-1.60133	-6.09207
13.38	-1.63079	-5.8919
13.385	-1.65923	-5.68806
13.39	-1.68663	-5.48065
13.395	-1.71298	-5.26982
13.4	-1.73826	-5.0557
13.405	-1.76245	-4.83842
13.41	-1.78554	-4.61811
13.415	-1.80751	-4.39492
13.42	-1.82836	-4.16898
13.425	-1.84806	-3.94044
13.43	-1.86661	-3.70943
13.435	-1.88399	-3.4761
13.44	-1.90019	-3.2406
13.445	-1.91521	-3.00308
13.45	-1.92903	-2.76368
13.455	-1.94164	-2.52255
13.46	-1.95304	-2.27985
13.465	-1.96322	-2.03572
13.47	-1.97217	-1.79031
13.475	-1.97989	-1.54379
13.48	-1.98637	-1.29631
13.485	-1.99161	-1.04801
13.49	-1.9956	-0.799061
13.495	-1.99835	-0.54961
13.5	-1.99985	-0.299816
13.505	-2.0001	-0.0498351
13.51	-1.9991	0.200177
13.515	-1.99685	0.450065
13.52	-1.99335	0.699671
13.525	-1.98861	0.94884
13.53	-1.98262	1.19742
13.535	-1.97539	1.44524
13.54	-1.96693	1.69217
13.545	-1.95724	1.93803
13.55	-1.94633	2.18269
13.555	-1.9342	2.42598
13.56	-1.92086	2.66775
13.565	-1.90632	2.90786
13.57	-1.89059	3.14615
13.575	-1.87368	3.38248
13.58	-1.85559	3.61669
13.585	-1.83635	3.84863
13.59	-1.81596	4.07818
13.595	-1.79443	4.30517
13.6	-1.77179	4.52948
13.605	-1.74803	4.75095
13.61	-1.72318	4.96945
13.615	-1.69726	5.18485
13.62	-1.67028	5.39701
13.625	-1.64225	5.60579
13.63	-1.61319	5.81108
13.635	-1.58313	6.01272
13.64	-1.55207	6.21062
13.645	-1.52005	6.40462
13.65	-1.48708	6.59463
13.655	-1.45318	6.78052
13.66	-1.41836	6.96216
13.665	-1.38267	7.13946
13.67	-1.34611	7.31229
13.675	-1.3087	7.48055
13.68	-1.27048	7.64414
13.685	-1.23147	7.80295
13.69	-1.19168	7.95689
13.695	-1.15115	8.10585
13.7	-1.10991	8.24974
13.705	-1.06796	8.38848
13.71	-1.02535	8.52197
13.715	-0.982102	8.65014
13.72	-0.938237	8.77291
13.725	-0.893787	8.89019
13.73	-0.848777	9.00191
13.735	-0.803237	9.10801
13.74	-0.757195	9.20841
13.745	-0.71068	9.30306
13.75	-0.66372	9.39189
13.755	-0.616346	9.47486
13.76	-0.568586	9.5519
13.765	-0.520471	9.62298
13.77	-0.472031	9.68804
13.775	-0.423296	9.74704
13.78	-0.374296	9.79995
13.785	-0.325063	9.84674
13.79	-0.275626	9.88737
13.795	-0.226017	9.92182
13.8	-0.176266	9.95008
13.805	-0.126406	9.97211
13.81	-0.0764662	9.98791
13.815	-0.0264788	9.99747
13.82	0.0235251	10.0008
13.825	0.0735142	9.99784
13.83	0.123457	9.98865
13.835	0.173324	9.97322
13.84	0.223081	9.95155
13.845	0.2727	9.92367
13.85	0.322148	9.88958
13.855	0.371394	9.84931
13.86	0.420409	9.80289
13.865	0.46916	9.75033
13.87	0.517619	9.69169
13.875	0.565754	9.62699
13.88	0.613535	9.55627
13.885	0.660933	9.47958
13.89	0.707918	9.39696
13.895	0.75446	9.30847
13.9	0.800531	9.21416
13.905	0.846101	9.1141
13.91	0.891143	9.00833
13.915	0.935628	8.89694
13.92	0.979528	8.77999
13.925	1.02282	8.65755
13.93	1.06546	8.52969
13.935	1.10745	8.39651
13.94	1.14874	8.25808
13.945	1.18931	8.11449
13.95	1.22914	7.96582
13.955	1.2682	7.81218
13.96	1.30647	7.65366
13.965	1.34392	7.49035
13.97	1.38053	7.32236
13.975	1.41628	7.14979
13.98	1.45114	6.97276
13.985	1.4851	6.79136
13.99	1.51813	6.60573
13.995	1.55021	6.41596
14	1.58132	6.22219
14.005	1.61144	6.02452
14.01	1.64056	5.82309
14.015	1.66865	5.61802
14.02	1.6957	5.40944
14.025	1.72168	5.19748
14.03	1.74659	4.98227
14.035	1.77041	4.76394
14.04	1.79313	4.54264
14.045	1.81472	4.3185
14.05	1.83518	4.09166
14.055	1.85449	3.86226
14.06	1.87264	3.63045
14.065	1.88962	3.39637
14.07	1.90542	3.16017
14.075	1.92003	2.92199
14.08	1.93344	2.68199
14.085	1.94565	2.44031
14.09	1.95663	2.1971
14.095	1.96639	1.95252
14.1	1.97493	1.70672
14.105	1.98223	1.45986
14.11	1.98829	1.21208
14.115	1.9931	0.963542
14.12	1.99668	0.714404
14.125	1.999	0.464819
14.13	2.00008	0.214944
14.135	1.9999	-0.0350651
14.14	1.99847	-0.285053
14.145	1.9958	-0.534862
14.15	1.99188	-0.784337
14.155	1.98671	-1.03332
14.16	1.9803	-1.28166
14.165	1.97266	-1.5292
14.17	1.96378	-1.77578
14.175	1.95367	-2.02125
14.18	1.94235	-2.26546
14.185	1.9298	-2.50826
14.19	1.91606	-2.74948
14.195	1.90111	-2.98899
14.2	1.88498	-3.22663
14.205	1.86767	-3.46225
14.21	1.84919	-3.69571
14.215	1.82955	-3.92686
14.22	1.80878	-4.15555
14.225	1.78687	-4.38165
14.23	1.76384	-4.60501
14.235	1.73972	-4.82549
14.24	1.7145	-5.04295
14.245	1.68822	-5.25726
14.25	1.66087	-5.46829
14.255	1.63249	-5.6759
14.26	1.60309	-5.87996
14.265	1.57269	-6.08035
14.27	1.54131	-6.27694
14.275	1.50896	-6.4696
14.28	1.47567	-6.65822
14.285	1.44146	-6.84268
14.29	1.40634	-7.02286
14.295	1.37035	-7.19865
14.3	1.3335	-7.36995
14.305	1.29581	-7.53663
14.31	1.25732	-7.69861
14.315	1.21804	-7.85577
14.32	1.178	-8.00803
14.325	1.13723	-8.15528
14.33	1.09574	-8.29743
14.335	1.05357	-8.4344
14.34	1.01074	-8.5661
14.345	0.967275	-8.69244
14.35	0.923208	-8.81335
14.355	0.878564	-8.92875
14.36	0.833371	-9.03857
14.365	0.787658	-9.14274
14.37	0.741452	-9.2412
14.375	0.694782	-9.33388
14.38	0.647678	-9.42073
14.385	0.60017	-9.50169
14.39	0.552286	-9.57671
14.395	0.504058	-9.64574
14.4	0.455514	-9.70875
14.405	0.406686	-9.76569
14.41	0.357603	-9.81653
14.415	0.308297	-9.86123
14.42	0.258798	-9.89976
14.425	0.209137	-9.93211
14.43	0.159346	-9.95826
14.435	0.109455	-9.97817
14.44	0.059496	-9.99186
14.445	0.00949949	-9.99929
14.45	-0.0405029	-10.0005
14.455	-0.09048	-9.99542
14.46	-0.140401	-9.98411
14.465	-0.190233	-9.96656
14.47	-0.239947	-9.94278
14.475	-0.289511	-9.91279
14.48	-0.338894	-9.8766
14.485	-0.388065	-9.83423
14.49	-0.436994	-9.78573
14.495	-0.485649	-9.7311
14.5	-0.534001	-9.6704
14.505	-0.58202	-9.60365
14.51	-0.629674	-9.53089
14.515	-0.676935	-9.45218
14.52	-0.723773	-9.36757
14.525	-0.770158	-9.2771
14.53	-0.816063	-9.18083
14.535	-0.861457	-9.07882
14.54	-0.906312	-8.97114
14.545	-0.950602	-8.85785
14.55	-0.994297	-8.73902
14.555	-1.03737	-8.61473
14.56	-1.0798	-8.48506
14.565	-1.12155	-8.35009
14.57	-1.1626	-8.2099
14.575	-1.20292	-8.06457
14.58	-1.24249	-7.91421
14.585	-1.28128	-7.7589
14.59	-1.31928	-7.59873
14.595	-1.35645	-7.43383
14.6	-1.39277	-7.26427
14.605	-1.42822	-7.09017
14.61	-1.46278	-6.91165
14.615	-1.49642	-6.7288
14.62	-1.52913	-6.54175
14.625	-1.56088	-6.3506
14.63	-1.59166	-6.15549
14.635	-1.62144	-5.95654
14.64	-1.65021	-5.75386
14.645	-1.67795	-5.54758
14.65	-1.70464	-5.33784
14.655	-1.73026	-5.12476
14.66	-1.75481	-4.90847
14.665	-1.77825	-4.68912
14.67	-1.80059	-4.46684
14.675	-1.82179	-4.24177
14.68	-1.84186	-4.01404
14.685	-1.86078	-3.78381
14.69	-1.87854	-3.55121
14.695	-1.89512	-3.3164
14.7	-1.91052	-3.07951
14.705	-1.92472	-2.84069
14.71	-1.93772	-2.6001
14.715	-1.94951	-2.35788
14.72	-1.96008	-2.1142
14.725	-1.96943	-1.86919
14.73	-1.97754	-1.62301
14.735	-1.98442	-1.37581
14.74	-1.99006	-1.12776
14.745	-1.99446	-0.879003
14.75	-1.99761	-0.629696
14.755	-1.99951	-0.379995
14.76	-2.00016	-0.130057
14.765	-1.99956	0.119963
14.77	-1.99771	0.369907
14.775	-1.99461	0.619621
14.78	-1.99026	0.868947
14.785	-1.98468	1.11773
14.79	-1.97785	1.36581
14.795	-1.96978	1.61304
14.8	-1.96048	1.85927
14.805	-1.94996	2.10433
14.81	-1.93822	2.34807
14.815	-1.92527	2.59035
14.82	-1.91112	2.83101
14.825	-1.89577	3.0699
14.83	-1.87923	3.30687
14.835	-1.86152	3.54177
14.84	-1.84265	3.77446
14.845	-1.82263	4.0048
14.85	-1.80146	4.23262
14.855	-1.77917	4.45781
14.86	-1.75577	4.6802
14.865	-1.73128	4.89968
14.87	-1.70569	5.11609
14.875	-1.67905	5.3293
14.88	-1.65135	5.53918
14.885	-1.62262	5.7456
14.89	-1.59288	5.94843
14.895	-1.56214	6.14754
14.9	-1.53043	6.3428
14.905	-1.49776	6.53411
14.91	-1.46415	6.72133
14.915	-1.42963	6.90435
14.92	-1.39422	7.08305
14.925	-1.35793	7.25733
14.93	-1.32079	7.42707
14.935	-1.28283	7.59217
14.94	-1.24407	7.75252
14.945	-1.20453	7.90803
14.95	-1.16424	8.0586
14.955	-1.12322	8.20413
14.96	-1.08149	8.34453
14.965	-1.0391	8.47972
14.97	-0.996048	8.6096
14.975	-0.952377	8.73411
14.98	-0.908112	8.85316
14.985	-0.863278	8.96667
14.99	-0.817905	9.07458
14.995	-0.772021	9.17682
15	-0.725655	9.27332
15.005	-0.678835	9.36403
15.01	-0.63159	9.44888
15.015	-0.583951	9.52783
15.02	-0.535947	9.60082
15.025	-0.487608	9.66782
15.03	-0.438964	9.72877
15.035	-0.390046	9.78364
15.04	-0.340884	9.8324
15.045	-0.291509	9.87501
15.05	-0.241951	9.91144
15.055	-0.192243	9.94169
15.06	-0.142414	9.96572
15.065	-0.0924968	9.98352
15.07	-0.0425214	9.99508
15.075	0.00748055	10.0004
15.08	0.0574779	9.99946
15.085	0.107439	9.99228
15.09	0.157333	9.97885
15.095	0.207129	9.95918
15.1	0.256796	9.93329
15.105	0.306302	9.90119
15.11	0.355616	9.8629
15.115	0.404709	9.81845
15.12	0.453548	9.76786
15.125	0.502104	9.71117
15.13	0.550346	9.64841
15.135	0.598244	9.57961
15.14	0.645768	9.50483
15.145	0.692889	9.42411
15.15	0.739576	9.3375
15.155	0.785801	9.24505
15.16	0.831535	9.14683
15.165	0.87675	9.04289
15.17	0.921416	8.93329
15.175	0.965507	8.81812
15.18	1.00899	8.69743
15.185	1.05185	8.5713
15.19	1.09405	8.43982
15.195	1.13556	8.30306
15.2	1.17637	8.16112
15.205	1.21644	8.01407
15.21	1.25575	7.86202
15.215	1.29428	7.70505
15.22	1.33199	7.54326
15.225	1.36888	7.37677
15.23	1.4049	7.20566
15.235	1.44005	7.03004
15.24	1.47431	6.85004
15.245	1.50763	6.66575
15.25	1.54002	6.47729
15.255	1.57144	6.28479
15.26	1.60189	6.08836
15.265	1.63133	5.88812
15.27	1.65975	5.68421
15.275	1.68713	5.47674
15.28	1.71346	5.26585
15.285	1.73872	5.05167
15.29	1.76289	4.83433
15.295	1.78596	4.61397
15.3	1.80791	4.39072
15.305	1.82874	4.16473
15.31	1.84842	3.93614
15.315	1.86694	3.70509
15.32	1.8843	3.47172
15.325	1.90048	3.23618
15.33	1.91548	2.99862
15.335	1.92927	2.75919
15.34	1.94186	2.51803
15.345	1.95324	2.27529
15.35	1.96339	2.03114
15.355	1.97232	1.78571
15.36	1.98002	1.53917
15.365	1.98648	1.29167
15.37	1.99169	1.04336
15.375	1.99567	0.7944
15.38	1.99839	0.544942
15.385	1.99987	0.295143
15.39	2.00009	0.0451598
15.395	1.99907	-0.204852
15.4	1.99679	-0.454735
15.405	1.99327	-0.704335
15.41	1.98851	-0.953494
15.415	1.9825	-1.20206
15.42	1.97525	-1.44987
15.425	1.96676	-1.69677
15.43	1.95705	-1.94262
15.435	1.94611	-2.18725
15.44	1.93396	-2.43051
15.445	1.9206	-2.67226
15.45	1.90604	-2.91233
15.455	1.89028	-3.15059
15.46	1.87335	-3.38687
15.465	1.85524	-3.62104
15.47	1.83598	-3.85295
15.475	1.81557	-4.08245
15.48	1.79402	-4.30939
15.485	1.77135	-4.53365
15.49	1.74758	-4.75506
15.495	1.72271	-4.97351
15.5	1.69677	-5.18885
15.505	1.66976	-5.40095
15.51	1.64171	-5.60967
15.515	1.61264	-5.81488
15.52	1.58256	-6.01646
15.525	1.55148	-6.21428
15.53	1.51944	-6.40821
15.535	1.48645	-6.59814
15.54	1.45253	-6.78395
15.545	1.4177	-6.96552
15.55	1.38199	-7.14273
15.555	1.34541	-7.31548
15.56	1.308	-7.48366
15.565	1.26976	-7.64716
15.57	1.23073	-7.80588
15.575	1.19093	-7.95972
15.58	1.15039	-8.10858
15.585	1.10913	-8.25238
15.59	1.06717	-8.39102
15.595	1.02455	-8.52442
15.6	0.981287	-8.65249
15.605	0.937412	-8.77515
15.61	0.89295	-8.89233
15.615	0.84793	-9.00394
15.62	0.802381	-9.10994
15.625	0.756329	-9.21023
15.63	0.709806	-9.30477
15.635	0.662838	-9.3935
15.64	0.615456	-9.47636
15.645	0.56769	-9.55329
15.65	0.519569	-9.62425
15.655	0.471123	-9.68919
15.66	0.422382	-9.74808
15.665	0.373378	-9.80088
15.67	0.32414	-9.84755
15.675	0.2747	-9.88807
15.68	0.225088	-9.92241
15.685	0.175335	-9.95055
15.69	0.125473	-9.97246
15.695	0.0755318	-9.98815
15.7	0.0255438	-9.99759
15.705	-0.0244601	-10.0008
15.71	-0.0744487	-9.99772
15.715	-0.124391	-9.98842
15.72	-0.174255	-9.97287
15.725	-0.224011	-9.95109
15.73	-0.273626	-9.92309
15.735	-0.32307	-9.88888
15.74	-0.372313	-9.8485
15.745	-0.421323	-9.80196
15.75	-0.470069	-9.74929
15.755	-0.518522	-9.69054
15.76	-0.56665	-9.62572
15.765	-0.614425	-9.55489
15.77	-0.661815	-9.47809
15.775	-0.708792	-9.39536
15.78	-0.755326	-9.30676
15.785	-0.801388	-9.21234
15.79	-0.846948	-9.11217
15.795	-0.89198	-9.0063
15.8	-0.936454	-8.8948
15.805	-0.980343	-8.77775
15.81	-1.02362	-8.6552
15.815	-1.06625	-8.52725
15.82	-1.10822	-8.39397
15.825	-1.1495	-8.25544
15.83	-1.19006	-8.11175
15.835	-1.22988	-7.963
15.84	-1.26892	-7.80926
15.845	-1.30718	-7.65065
15.85	-1.34461	-7.48725
15.855	-1.38121	-7.31917
15.86	-1.41694	-7.14652
15.865	-1.45179	-6.96941
15.87	-1.48573	-6.78793
15.875	-1.51874	-6.60222
15.88	-1.5508	-6.41237
15.885	-1.58189	-6.21852
15.89	-1.612	-6.02079
15.895	-1.64109	-5.81929
15.9	-1.66916	-5.61415
15.905	-1.69619	-5.40551
15.91	-1.72216	-5.19348
15.915	-1.74705	-4.97821
15.92	-1.77085	-4.75983
15.925	-1.79354	-4.53848
15.93	-1.81511	-4.31428
15.935	-1.83555	-4.08739
15.94	-1.85484	-3.85795
15.945	-1.87297	-3.62609
15.95	-1.88993	-3.39197
15.955	-1.90571	-3.15573
15.96	-1.9203	-2.91752
15.965	-1.93368	-2.67748
15.97	-1.94586	-2.43577
15.975	-1.95682	-2.19254
15.98	-1.96656	-1.94794
15.985	-1.97507	-1.70212
15.99	-1.98235	-1.45523
15.995	-1.98839	-1.20744
16	-1.99318	-0.958888
16.005	-1.99673	-0.70974
16.01	-1.99903	-0.460149
16.015	-2.00008	-0.21027
16.02	-1.99988	0.0397404
16.025	-1.99844	0.289726
16.03	-1.99574	0.539531
16.035	-1.99179	0.788998
16.04	-1.9866	1.03797
16.045	-1.98017	1.2863
16.05	-1.9725	1.53382
16.055	-1.9636	1.78038
16.06	-1.95347	2.02583
16.065	-1.94212	2.27002
16.07	-1.92956	2.51278
16.075	-1.91579	2.75398
16.08	-1.90082	2.99345
16.085	-1.88467	3.23105
16.09	-1.86733	3.46664
16.095	-1.84883	3.70005
16.1	-1.82918	3.93116
16.105	-1.80838	4.1598
16.11	-1.78645	4.38585
16.115	-1.7634	4.60916
16.12	-1.73925	4.82958
16.125	-1.71402	5.04699
16.13	-1.68771	5.26124
16.135	-1.66035	5.47221
16.14	-1.63195	5.67975
16.145	-1.60253	5.88374
16.15	-1.57211	6.08406
16.155	-1.54071	6.28057
16.16	-1.50835	6.47316
16.165	-1.47504	6.66171
16.17	-1.44081	6.84609
16.175	-1.40568	7.02619
16.18	-1.36967	7.2019
16.185	-1.3328	7.37311
16.19	-1.2951	7.53971
16.195	-1.25659	7.70159
16.2	-1.2173	7.85867
16.205	-1.17725	8.01083
16.21	-1.13646	8.15799
16.215	-1.09496	8.30004
16.22	-1.05277	8.43691
16.225	-1.00993	8.56851
16.23	-0.966456	8.69475
16.235	-0.922378	8.81556
16.24	-0.877724	8.93085
16.245	-0.832521	9.04057
16.25	-0.786798	9.14464
16.255	-0.740583	9.24298
16.26	-0.693905	9.33556
16.265	-0.646794	9.4223
16.27	-0.599278	9.50315
16.275	-0.551388	9.57805
16.28	-0.503153	9.64698
16.285	-0.454603	9.70987
16.29	-0.40577	9.7667
16.295	-0.356683	9.81742
16.3	-0.307373	9.862
16.305	-0.257871	9.90043
16.31	-0.208207	9.93266
16.315	-0.158414	9.95869
16.32	-0.108522	9.97849
16.325	-0.0585613	9.99205
16.33	-0.00856442	9.99937
16.335	0.0414378	10.0004
16.34	0.0914141	9.99526
16.345	0.141333	9.98384
16.35	0.191164	9.96617
16.355	0.240876	9.94227
16.36	0.290436	9.91217
16.365	0.339816	9.87586
16.37	0.388983	9.83338
16.375	0.437906	9.78476
16.38	0.486556	9.73002
16.385	0.534903	9.6692
16.39	0.582914	9.60234
16.395	0.630562	9.52948
16.4	0.677815	9.45066
16.405	0.724645	9.36593
16.41	0.771021	9.27535
16.415	0.816916	9.17897
16.42	0.8623	9.07686
16.425	0.907146	8.96907
16.43	0.951424	8.85568
16.435	0.995108	8.73675
16.44	1.03817	8.61236
16.445	1.08058	8.48259
16.45	1.12232	8.34752
16.455	1.16336	8.20723
16.46	1.20367	8.06181
16.465	1.24322	7.91135
16.47	1.282	7.75594
16.475	1.31998	7.59569
16.48	1.35713	7.4307
16.485	1.39344	7.26106
16.49	1.42887	7.08688
16.495	1.46341	6.90827
16.5	1.49704	6.72534
16.505	1.52973	6.53821
16.51	1.56147	6.34699
16.515	1.59223	6.15181
16.52	1.62199	5.95278
16.525	1.65074	5.75003
16.53	1.67846	5.54369
16.535	1.70513	5.33388
16.54	1.73073	5.12074
16.545	1.75525	4.9044
16.55	1.77868	4.68499
16.555	1.80099	4.46266
16.56	1.82218	4.23753
16.565	1.84223	4.00976
16.57	1.86113	3.77948
16.575	1.87886	3.54684
16.58	1.89542	3.31198
16.585	1.9108	3.07506
16.59	1.92498	2.83621
16.595	1.93795	2.59559
16.6	1.94972	2.35334
16.605	1.96027	2.10963
16.61	1.96959	1.86459
16.615	1.97768	1.61839
16.62	1.98454	1.37118
16.625	1.99016	1.12311
16.63	1.99453	0.874345
16.635	1.99765	0.62503
16.64	1.99953	0.375323
16.645	2.00016	0.125382
16.65	1.99953	-0.124638
16.655	1.99766	-0.374579
16.66	1.99454	-0.624287
16.665	1.99017	-0.873604
16.67	1.98456	-1.12238
16.675	1.97771	-1.37045
16.68	1.96962	-1.61766
16.685	1.9603	-1.86386
16.69	1.94975	-2.1089
16.695	1.93799	-2.35262
16.7	1.92502	-2.59487
16.705	1.91084	-2.83549
16.71	1.89547	-3.07435
16.715	1.87891	-3.31128
16.72	1.86118	-3.54615
16.725	1.84229	-3.77879
16.73	1.82224	-4.00908
16.735	1.80106	-4.23686
16.74	1.77875	-4.46199
16.745	1.75533	-4.68434
16.75	1.73081	-4.90375
16.755	1.70521	-5.1201
16.76	1.67854	-5.33325
16.765	1.65082	-5.54307
16.77	1.62208	-5.74942
16.775	1.59232	-5.95218
16.78	1.56156	-6.15122
16.785	1.52983	-6.34642
16.79	1.49714	-6.53765
16.795	1.46352	-6.72479
16.8	1.42898	-6.90773
16.805	1.39355	-7.08635
16.81	1.35724	-7.26054
16.815	1.32009	-7.4302
16.82	1.28212	-7.59521
16.825	1.24334	-7.75547
16.83	1.20378	-7.91089
16.835	1.16348	-8.06137
16.84	1.12244	-8.2068
16.845	1.08071	-8.34711
16.85	1.0383	-8.48219
16.855	0.995237	-8.61198
16.86	0.951555	-8.73639
16.865	0.907278	-8.85533
16.87	0.862435	-8.96874
16.875	0.817052	-9.07654
16.88	0.771159	-9.17868
16.885	0.724783	-9.27507
16.89	0.677955	-9.36567
16.895	0.630703	-9.45041
16.9	0.583057	-9.52925
16.905	0.535046	-9.60213
16.91	0.486701	-9.66901
16.915	0.438052	-9.72985
16.92	0.389129	-9.78461
16.925	0.339962	-9.83325
16.93	0.290584	-9.87574
16.935	0.241023	-9.91207
16.94	0.191312	-9.94219
16.945	0.141482	-9.96611
16.95	0.0915628	-9.98379
16.955	0.0415866	-9.99524
16.96	-0.00841562	-10.0004
16.965	-0.0584125	-9.99939
16.97	-0.108373	-9.99208
16.975	-0.158266	-9.97854
16.98	-0.208059	-9.95875
16.985	-0.257723	-9.93275
16.99	-0.307226	-9.90053
16.995	-0.356536	-9.86213
17	-0.405624	-9.81756
17.005	-0.454459	-9.76686
17.01	-0.503009	-9.71005
17.015	-0.551245	-9.64717
17.02	-0.599136	-9.57827
17.025	-0.646653	-9.50338
17.03	-0.693766	-9.42255
17.035	-0.740445	-9.33582
17.04	-0.786661	-9.24327
17.045	-0.832386	-9.14494
17.05	-0.87759	-9.04089
17.055	-0.922246	-8.93119
17.06	-0.966326	-8.81591
17.065	-1.0098	-8.69512
17.07	-1.05265	-8.56889
17.075	-1.09483	-8.43731
17.08	-1.13633	-8.30046
17.085	-1.17713	-8.15842
17.09	-1.21718	-8.01128
17.095	-1.25648	-7.85913
17.1	-1.29499	-7.70207
17.105	-1.33269	-7.54019
17.11	-1.36956	-7.37361
17.115	-1.40557	-7.20241
17.12	-1.4407	-7.02672
17.125	-1.47494	-6.84663
17.13	-1.50825	-6.66226
17.135	-1.54062	-6.47373
17.14	-1.57202	-6.28115
17.145	-1.60245	-6.08465
17.15	-1.63187	-5.88434
17.155	-1.66027	-5.68036
17.16	-1.68763	-5.47283
17.165	-1.71394	-5.26187
17.17	-1.73918	-5.04763
17.175	-1.76333	-4.83023
17.18	-1.78638	-4.60982
17.185	-1.80831	-4.38652
17.19	-1.82912	-4.16048
17.195	-1.84878	-3.93184
17.2	-1.86728	-3.70074
17.205	-1.88462	-3.46733
17.21	-1.90077	-3.23176
17.215	-1.91575	-2.99416
17.22	-1.92952	-2.75469
17.225	-1.94209	-2.5135
17.23	-1.95344	-2.27074
17.235	-1.96357	-2.02656
17.24	-1.97248	-1.78111
17.245	-1.98015	-1.53455
17.25	-1.98659	-1.28704
17.255	-1.99178	-1.03871
17.26	-1.99573	-0.78974
17.265	-1.99843	-0.540274
17.27	-1.99988	-0.29047
17.275	-2.00008	-0.0404845
17.28	-1.99904	0.209526
17.285	-1.99674	0.459406
17.29	-1.9932	0.708998
17.295	-1.9884	0.958148
17.3	-1.98237	1.2067
17.305	-1.9751	1.45449
17.31	-1.96659	1.70138
17.315	-1.95686	1.94721
17.32	-1.9459	2.19181
17.325	-1.93372	2.43505
17.33	-1.92034	2.67677
17.335	-1.90575	2.91681
17.34	-1.88998	3.15503
17.345	-1.87302	3.39127
17.35	-1.85489	3.6254
17.355	-1.83561	3.85726
17.36	-1.81517	4.08671
17.365	-1.79361	4.31361
17.37	-1.77092	4.53781
17.375	-1.74712	4.75918
17.38	-1.72223	4.97757
17.385	-1.69627	5.19285
17.39	-1.66925	5.40488
17.395	-1.64118	5.61354
17.4	-1.61208	5.81868
17.405	-1.58198	6.02019
17.41	-1.55089	6.21794
17.415	-1.51883	6.4118
17.42	-1.48583	6.60166
17.425	-1.45189	6.78739
17.43	-1.41705	6.96887
17.435	-1.38132	7.146
17.44	-1.34472	7.31867
17.445	-1.30729	7.48676
17.45	-1.26904	7.65017
17.455	-1.22999	7.8088
17.46	-1.19018	7.96255
17.465	-1.14962	8.11132
17.47	-1.10835	8.25502
17.475	-1.06638	8.39357
17.48	-1.02375	8.52686
17.485	-0.980472	8.65483
17.49	-0.936585	8.77739
17.495	-0.892113	8.89446
17.5	-0.847083	9.00598
17.505	-0.801524	9.11186
17.51	-0.755464	9.21205
17.515	-0.708931	9.30649
17.52	-0.661956	9.3951
17.525	-0.614566	9.47785
17.53	-0.566793	9.55467
17.535	-0.518666	9.62552
17.54	-0.470214	9.69035
17.545	-0.421468	9.74913
17.55	-0.372459	9.80181
17.555	-0.323217	9.84837
17.56	-0.273773	9.88877
17.565	-0.224158	9.92299
17.57	-0.174403	9.95101
17.575	-0.124539	9.97281
17.58	-0.0745974	9.98838
17.585	-0.0246089	9.99771
17.59	0.0253951	10.0008
17.595	0.0753831	9.99761
17.6	0.125324	9.98818
17.605	0.175187	9.97252
17.61	0.22494	9.95062
17.615	0.274552	9.9225
17.62	0.323993	9.88818
17.625	0.373232	9.84768
17.63	0.422237	9.80103
17.635	0.470978	9.74825
17.64	0.519425	9.68938
17.645	0.567547	9.62445
17.65	0.615315	9.55351
17.655	0.662698	9.47659
